transaction_id;transaction_date;amount;card_num;oper_type;oper_result;terminal
43847082107;2021-03-01 04:00:04;9300,00;5305 5722 5427 6611;WITHDRAW;SUCCESS;A5830
43847082705;2021-03-01 04:00:13;6100,00;5721 9627 7209 2538;WITHDRAW;SUCCESS;A8244
43847082916;2021-03-01 04:00:23;6093,20;2784 4402 4518 9428;PAYMENT;SUCCESS;P8714
43847083553;2021-03-01 04:00:26;2800,00;2867 9845 3775 5788;WITHDRAW;SUCCESS;A7123
43847083690;2021-03-01 04:00:34;4928,00;2216 1838 4362 6526;PAYMENT;SUCCESS;P3808
43847084220;2021-03-01 04:00:42;952,30;2593 1441 2788 3826;PAYMENT;SUCCESS;P8072
43847084650;2021-03-01 04:00:45;3051,80;2952 8446 8682 3243;PAYMENT;SUCCESS;P6949
43847084917;2021-03-01 04:00:55;4600,00;4376 3076 4507 7172;WITHDRAW;SUCCESS;A6204
43847085388;2021-03-01 04:01:03;2260,60;4136 7653 1883 9425;PAYMENT;SUCCESS;P8663
43847086086;2021-03-01 04:01:12;8900,00;5230 7866 7162 4504;DEPOSIT;SUCCESS;A8107
43847086223;2021-03-01 04:01:13;3459,70;4231 4627 6468 8696;PAYMENT;REJECT;P5839
43847086483;2021-03-01 04:01:23;4400,00;5757 4476 6224 7806;WITHDRAW;REJECT;A6481
43847087481;2021-03-01 04:01:28;4364,60;2669 8859 2648 3247;PAYMENT;SUCCESS;P1397
43847087877;2021-03-01 04:01:32;5000,00;4477 4419 6377 1735;WITHDRAW;SUCCESS;A8367
43847088523;2021-03-01 04:01:40;7600,00;5342 7470 8551 2896;WITHDRAW;REJECT;A8312
43847088756;2021-03-01 04:01:41;8800,00;2104 8730 9485 7673;WITHDRAW;SUCCESS;A5083
43847089505;2021-03-01 04:01:47;5997,30;4311 1618 6334 8798;PAYMENT;SUCCESS;P9579
43847089670;2021-03-01 04:01:57;9900,00;4394 1011 3271 7516;WITHDRAW;SUCCESS;A4274
43847090022;2021-03-01 04:02:03;800,00;2867 9845 3775 5788;WITHDRAW;SUCCESS;A7123
43847090390;2021-03-01 04:02:13;7100,00;2714 8073 9433 4375;WITHDRAW;REJECT;A9314
43847090401;2021-03-01 04:02:21;2300,00;4261 4031 7274 3581;DEPOSIT;SUCCESS;A7985
43847091153;2021-03-01 04:02:25;2282,30;4941 9746 6853 5012;PAYMENT;SUCCESS;P6335
43847091940;2021-03-01 04:02:33;1784,70;4684 5479 6084 7623;PAYMENT;SUCCESS;P6147
43847092071;2021-03-01 04:02:36;6129,00;4218 6695 9574 6745;PAYMENT;SUCCESS;P6949
43847092799;2021-03-01 04:02:41;1900,00;4519 8419 3794 1151;DEPOSIT;SUCCESS;A7123
43847093264;2021-03-01 04:02:42;5100,00;4601 7811 1351 3015;DEPOSIT;SUCCESS;A7275
43847093949;2021-03-01 04:02:46;2900,00;5977 4718 2395 1826;WITHDRAW;SUCCESS;A9109
43847094516;2021-03-01 04:02:49;8000,00;2811 2188 1259 5786;DEPOSIT;SUCCESS;A9257
43847094730;2021-03-01 04:02:55;7200,00;5380 3980 6281 8665;WITHDRAW;SUCCESS;A7275
43847094919;2021-03-01 04:03:03;300,00;4394 1011 3271 7516;WITHDRAW;SUCCESS;A4274
43847095795;2021-03-01 04:03:06;8200,00;4843 6911 1761 9235;DEPOSIT;SUCCESS;A8725
43847096251;2021-03-01 04:03:08;9460,70;5265 8251 2877 1828;PAYMENT;REJECT;P1594
43847096294;2021-03-01 04:03:18;955,40;5317 9632 6051 2671;PAYMENT;SUCCESS;P8667
43847096555;2021-03-01 04:03:27;6840,40;2124 5441 4930 1032;PAYMENT;SUCCESS;P6147
43847097245;2021-03-01 04:03:37;3762,30;4441 3670 9758 8198;PAYMENT;SUCCESS;P1288
43847097994;2021-03-01 04:03:44;204,50;2619 3189 8696 6696;PAYMENT;SUCCESS;P6949
43847098615;2021-03-01 04:03:52;7600,00;5464 3141 3504 8481;WITHDRAW;SUCCESS;A6714
43847099378;2021-03-01 04:03:56;3664,20;4215 1832 9375 5313;PAYMENT;REJECT;P9978
43847100094;2021-03-01 04:04:06;2800,00;5380 3980 6281 8665;WITHDRAW;SUCCESS;A3961
43847100931;2021-03-01 04:04:10;9200,00;4851 3365 4950 5342;DEPOSIT;SUCCESS;A4322
43847101901;2021-03-01 04:04:20;6891,10;4490 7403 6863 3072;PAYMENT;SUCCESS;P2250
43847102545;2021-03-01 04:04:26;1300,00;5916 5383 9079 2715;DEPOSIT;SUCCESS;A8725
43847103366;2021-03-01 04:04:34;8981,40;4218 6695 9574 6745;PAYMENT;SUCCESS;P3218
43847104046;2021-03-01 04:04:41;5437,50;5492 4860 3908 4984;PAYMENT;SUCCESS;P1594
43847104631;2021-03-01 04:04:43;1622,30;2619 3189 8696 6696;PAYMENT;SUCCESS;P3218
43847105067;2021-03-01 04:04:47;7600,00;2124 5441 4930 1032;WITHDRAW;SUCCESS;A8107
43847105910;2021-03-01 04:04:56;5200,00;2867 9845 3775 5788;PAYMENT;SUCCESS;P1201
43847106757;2021-03-01 04:05:02;2212,90;2239 5482 7053 2885;PAYMENT;SUCCESS;P8663
43847107306;2021-03-01 04:05:11;6053,40;4296 9054 7346 2895;PAYMENT;SUCCESS;P8712
43847107333;2021-03-01 04:05:20;8280,90;4231 4627 6468 8696;PAYMENT;SUCCESS;P5839
43847107940;2021-03-01 04:05:27;7893,50;5859 6145 9122 1643;PAYMENT;REJECT;P9464
43847108317;2021-03-01 04:05:33;5700,00;5360 6606 7024 6874;DEPOSIT;SUCCESS;A8616
43847108568;2021-03-01 04:05:43;500,00;2656 3722 2133 8655;WITHDRAW;SUCCESS;A7800
43847109121;2021-03-01 04:05:50;8500,00;4669 5688 3704 5181;WITHDRAW;SUCCESS;A5652
43847109298;2021-03-01 04:05:59;6000,00;4422 8510 8242 3474;WITHDRAW;SUCCESS;A6659
43847109690;2021-03-01 04:06:03;2784,80;2216 1838 4362 6526;PAYMENT;SUCCESS;P6759
43847110103;2021-03-01 04:06:10;2300,00;5273 5585 7959 5548;DEPOSIT;SUCCESS;A5587
43847110490;2021-03-01 04:06:18;5345,70;5446 6670 1423 1862;PAYMENT;SUCCESS;P9037
43847110873;2021-03-01 04:06:26;5007,60;5444 2330 3692 4560;PAYMENT;SUCCESS;P5893
43847111502;2021-03-01 04:06:34;2298,90;5468 8524 2045 4562;PAYMENT;SUCCESS;P8072
43847111706;2021-03-01 04:06:39;8813,40;5901 3598 1337 3802;PAYMENT;SUCCESS;P1397
43847112623;2021-03-01 04:06:40;7334,20;2357 4514 4518 4253;PAYMENT;SUCCESS;P6949
43847112921;2021-03-01 04:06:44;3700,00;4833 8834 8453 9638;WITHDRAW;SUCCESS;A7985
43847113203;2021-03-01 04:06:53;7146,90;2656 3722 2133 8655;PAYMENT;SUCCESS;P8712
43847114001;2021-03-01 04:06:55;5483,00;5464 3141 3504 8481;PAYMENT;SUCCESS;P3149
43847114247;2021-03-01 04:07:02;5761,10;2498 6953 9313 2613;PAYMENT;SUCCESS;P8946
43847114535;2021-03-01 04:07:03;3310,80;5360 6606 7024 6874;PAYMENT;SUCCESS;P7575
43847114606;2021-03-01 04:07:08;700,00;4268 6328 7280 8744;DEPOSIT;REJECT;A6659
43847114623;2021-03-01 04:07:10;1184,70;2619 3189 8696 6696;PAYMENT;SUCCESS;P6949
43847115302;2021-03-01 04:07:13;5662,30;5821 5328 3821 9503;PAYMENT;SUCCESS;P1178
43847115543;2021-03-01 04:07:18;800,00;5518 9652 9943 3164;WITHDRAW;SUCCESS;A1096
43847115647;2021-03-01 04:07:21;7700,20;4110 5366 9118 4790;PAYMENT;SUCCESS;P9606
43847116360;2021-03-01 04:07:30;3900,00;5524 8617 8385 5899;DEPOSIT;SUCCESS;A3939
43847116618;2021-03-01 04:07:37;219,00;4215 1832 9375 5313;PAYMENT;SUCCESS;P6147
43847117391;2021-03-01 04:07:40;6800,00;2696 7847 9960 9133;WITHDRAW;SUCCESS;A7800
43847117412;2021-03-01 04:07:49;5093,70;5273 5585 7959 5548;PAYMENT;SUCCESS;P9974
43847117803;2021-03-01 04:07:57;100,00;4136 7653 1883 9425;DEPOSIT;SUCCESS;A7985
43847118377;2021-03-01 04:08:03;1900,00;2128 3096 1827 9189;DEPOSIT;SUCCESS;A4956
43847119314;2021-03-01 04:08:12;8300,00;2121 3653 4477 1121;WITHDRAW;SUCCESS;A1553
43847119659;2021-03-01 04:08:13;4800,00;2216 1838 4362 6526;WITHDRAW;REJECT;A3174
43847119803;2021-03-01 04:08:21;5795,60;2301 4248 3167 6425;PAYMENT;SUCCESS;P2285
43847119857;2021-03-01 04:08:27;7106,60;5142 6328 5439 2863;PAYMENT;SUCCESS;P4744
43847120576;2021-03-01 04:08:30;6900,00;5908 2483 6008 2322;DEPOSIT;SUCCESS;A6755
43847120847;2021-03-01 04:08:33;8323,50;5727 3333 6396 8638;PAYMENT;SUCCESS;P9098
43847121776;2021-03-01 04:08:36;9300,00;2877 6917 8478 6954;WITHDRAW;SUCCESS;A4322
43847122607;2021-03-01 04:08:41;8803,60;2235 1185 7538 3965;PAYMENT;REJECT;P8114
43847123057;2021-03-01 04:08:44;5080,60;2669 8859 2648 3247;PAYMENT;SUCCESS;P1397
43847123338;2021-03-01 04:08:52;9400,00;5721 9627 7209 2538;DEPOSIT;SUCCESS;A5602
43847123408;2021-03-01 04:08:57;9127,60;5727 3333 6396 8638;PAYMENT;SUCCESS;P9098
43847123748;2021-03-01 04:09:03;2400,00;5908 2483 6008 2322;WITHDRAW;SUCCESS;A6755
43847123796;2021-03-01 04:09:09;6184,20;4490 7403 6863 3072;PAYMENT;SUCCESS;P9037
43847123848;2021-03-01 04:09:14;5552,60;5165 2868 7197 8121;PAYMENT;SUCCESS;P2585
43847124288;2021-03-01 04:09:20;5700,00;2239 5482 7053 2885;DEPOSIT;SUCCESS;A7985
43847124860;2021-03-01 04:09:21;1800,00;4634 6533 9709 3739;DEPOSIT;SUCCESS;A9748
43847125696;2021-03-01 04:09:31;946,50;5265 8251 2877 1828;PAYMENT;SUCCESS;P7403
43847126669;2021-03-01 04:09:38;6500,00;5400 5072 1464 2202;WITHDRAW;SUCCESS;A9109
43847127123;2021-03-01 04:09:42;1880,80;2468 9848 4684 1182;PAYMENT;SUCCESS;P4478
43847127294;2021-03-01 04:09:46;9348,70;4336 1862 9716 9542;PAYMENT;SUCCESS;P6958
43847127613;2021-03-01 04:09:49;9232,90;2656 3722 2133 8655;PAYMENT;SUCCESS;P8712
43847128500;2021-03-01 04:09:51;10000,00;2222 7550 5577 7511;DEPOSIT;SUCCESS;A1641
43847129313;2021-03-01 04:09:52;5800,00;5446 6670 1423 1862;DEPOSIT;SUCCESS;A9007
43847129416;2021-03-01 04:09:59;4200,00;2235 1185 7538 3965;WITHDRAW;SUCCESS;A5083
43847129944;2021-03-01 04:10:03;1959,50;2669 8859 2648 3247;PAYMENT;SUCCESS;P1397
43847130637;2021-03-01 04:10:07;7200,00;4878 7072 4028 5411;WITHDRAW;SUCCESS;A4418
43847131453;2021-03-01 04:10:11;1618,20;5518 9652 9943 3164;PAYMENT;SUCCESS;P8663
43847131698;2021-03-01 04:10:19;2300,00;2877 6917 8478 6954;WITHDRAW;SUCCESS;A4322
43847132500;2021-03-01 04:10:24;2100,00;2350 4674 8155 9691;DEPOSIT;SUCCESS;A5188
43847132893;2021-03-01 04:10:32;3900,00;4833 8834 8453 9638;DEPOSIT;SUCCESS;A1096
43847133775;2021-03-01 04:10:34;5733,30;5510 4999 1668 3676;PAYMENT;SUCCESS;P6934
43847134667;2021-03-01 04:10:37;4627,70;4422 8510 8242 3474;PAYMENT;SUCCESS;P1113
43847135074;2021-03-01 04:10:45;1871,90;4965 8025 2389 7324;PAYMENT;REJECT;P7403
43847135146;2021-03-01 04:10:53;4731,30;4221 9345 2685 9938;PAYMENT;SUCCESS;P5930
43847135936;2021-03-01 04:10:54;3300,00;4650 6757 5832 5629;DEPOSIT;SUCCESS;A6204
43847136466;2021-03-01 04:11:04;8300,00;5710 6882 3335 6500;WITHDRAW;SUCCESS;A6672
43847137342;2021-03-01 04:11:07;287,40;2877 6917 8478 6954;PAYMENT;SUCCESS;P9862
43847137904;2021-03-01 04:11:09;9300,00;4779 7443 3611 4224;WITHDRAW;SUCCESS;A4352
43847138876;2021-03-01 04:11:15;6600,00;2297 5825 3755 3296;WITHDRAW;SUCCESS;A8616
43847139181;2021-03-01 04:11:18;4811,70;2357 4514 4518 4253;PAYMENT;SUCCESS;P6949
43847139550;2021-03-01 04:11:23;4120,60;4714 5486 8211 6044;PAYMENT;SUCCESS;P1397
43847140239;2021-03-01 04:11:25;3840,90;4221 9345 2685 9938;PAYMENT;SUCCESS;P2230
43847140782;2021-03-01 04:11:30;5658,50;2952 8446 8682 3243;PAYMENT;SUCCESS;P6949
43847141591;2021-03-01 04:11:31;6600,00;4830 5530 9362 3755;DEPOSIT;SUCCESS;A6659
43847142003;2021-03-01 04:11:38;2303,90;5554 4409 3010 5096;PAYMENT;REJECT;P2829
43847142746;2021-03-01 04:11:48;3888,70;5874 8143 5277 7399;PAYMENT;SUCCESS;P8667
43847143223;2021-03-01 04:11:51;3800,00;2212 8320 8266 8421;DEPOSIT;SUCCESS;A3763
43847144087;2021-03-01 04:11:54;7900,00;5554 4409 3010 5096;DEPOSIT;SUCCESS;A9257
43847144903;2021-03-01 04:11:57;8725,30;4363 3791 4850 9502;PAYMENT;SUCCESS;P2230
43847145601;2021-03-01 04:12:07;8900,00;5725 2998 6407 8015;DEPOSIT;SUCCESS;A5301
43847146204;2021-03-01 04:12:13;5359,80;5757 4476 6224 7806;PAYMENT;SUCCESS;P1887
43847147006;2021-03-01 04:12:16;2830,00;4441 3670 9758 8198;PAYMENT;SUCCESS;P1288
43847147394;2021-03-01 04:12:21;8000,00;2644 4469 1396 9953;DEPOSIT;SUCCESS;A6069
43847147825;2021-03-01 04:12:22;900,00;4363 1583 1755 1623;WITHDRAW;SUCCESS;A8966
43847148255;2021-03-01 04:12:30;5622,40;4524 6589 6054 8200;PAYMENT;SUCCESS;P1887
43847148379;2021-03-01 04:12:32;1900,00;4650 6757 5832 5629;WITHDRAW;SUCCESS;A6755
43847148759;2021-03-01 04:12:39;8500,00;5525 6120 4827 8130;DEPOSIT;SUCCESS;A7985
43847148843;2021-03-01 04:12:43;6703,10;5959 2748 7407 5591;PAYMENT;SUCCESS;P3128
43847149455;2021-03-01 04:12:45;8300,00;2960 7155 8356 5653;DEPOSIT;REJECT;A8312
43847150140;2021-03-01 04:12:52;3197,10;2784 4402 4518 9428;PAYMENT;SUCCESS;P6949
43847150486;2021-03-01 04:12:53;1453,00;4600 5574 2101 5919;PAYMENT;REJECT;P6946
43847150572;2021-03-01 04:12:55;9000,00;4878 7072 4028 5411;WITHDRAW;SUCCESS;A4418
43847150657;2021-03-01 04:13:02;9200,00;4634 6533 9709 3739;WITHDRAW;SUCCESS;A9748
43847150951;2021-03-01 04:13:11;5800,00;5518 9652 9943 3164;DEPOSIT;SUCCESS;A7985
43847151536;2021-03-01 04:13:17;6144,10;5587 4490 3995 7280;PAYMENT;SUCCESS;P6335
43847152425;2021-03-01 04:13:26;5172,20;5492 4860 3908 4984;PAYMENT;SUCCESS;P7403
43847152768;2021-03-01 04:13:29;7200,00;2171 6670 7783 5859;DEPOSIT;SUCCESS;A1642
43847153499;2021-03-01 04:13:35;2200,00;2867 9845 3775 5788;WITHDRAW;SUCCESS;A1882
43847153556;2021-03-01 04:13:40;194,30;4451 2457 5402 6494;PAYMENT;REJECT;P3128
43847154457;2021-03-01 04:13:44;6582,90;4634 6533 9709 3739;PAYMENT;SUCCESS;P4744
43847155052;2021-03-01 04:13:50;4123,00;4892 2376 2685 8716;PAYMENT;SUCCESS;P1550
43847155149;2021-03-01 04:13:52;4471,80;4965 8025 2389 7324;PAYMENT;REJECT;P7403
43847156073;2021-03-01 04:14:02;4200,00;4600 5574 2101 5919;DEPOSIT;REJECT;A3763
43847156540;2021-03-01 04:14:06;1232,30;2393 4132 4267 2153;PAYMENT;REJECT;P5456
43847157065;2021-03-01 04:14:13;4082,70;5518 9652 9943 3164;PAYMENT;SUCCESS;P8663
43847157341;2021-03-01 04:14:17;8337,30;2716 2475 1333 2681;PAYMENT;SUCCESS;P4853
43847157950;2021-03-01 04:14:27;4316,30;2657 6345 8823 5456;PAYMENT;SUCCESS;P8712
43847158367;2021-03-01 04:14:28;367,80;5518 9652 9943 3164;PAYMENT;SUCCESS;P8663
43847159106;2021-03-01 04:14:34;600,00;5810 2951 8117 5437;WITHDRAW;SUCCESS;A9052
43847159564;2021-03-01 04:14:36;8732,20;4313 4214 1150 6198;PAYMENT;SUCCESS;P8712
43847160404;2021-03-01 04:14:41;7866,60;5268 6125 3206 2632;PAYMENT;SUCCESS;P5456
43847160427;2021-03-01 04:14:45;9400,00;5407 2931 6465 7475;WITHDRAW;SUCCESS;A6204
43847160615;2021-03-01 04:14:50;5747,40;2960 7155 8356 5653;PAYMENT;SUCCESS;P8225
43847160708;2021-03-01 04:14:54;7100,00;5380 3980 6281 8665;DEPOSIT;SUCCESS;A7275
43847160756;2021-03-01 04:15:03;1574,80;4190 6637 1502 7570;PAYMENT;SUCCESS;P3128
43847160893;2021-03-01 04:15:08;7147,50;2393 4132 4267 2153;PAYMENT;SUCCESS;P5456
43847161421;2021-03-01 04:15:12;2800,00;5685 1643 3394 3714;DEPOSIT;SUCCESS;A6766
43847162124;2021-03-01 04:15:21;4179,40;5230 7866 7162 4504;PAYMENT;SUCCESS;P9978
43847162422;2021-03-01 04:15:25;4000,00;2184 5218 2570 8401;DEPOSIT;SUCCESS;A1642
43847163083;2021-03-01 04:15:31;1700,00;4830 5530 9362 3755;DEPOSIT;SUCCESS;A1642
43847164074;2021-03-01 04:15:40;700,00;2805 3005 7961 8708;WITHDRAW;SUCCESS;A5301
43847164166;2021-03-01 04:15:48;4800,00;4268 6328 7280 8744;DEPOSIT;SUCCESS;A6659
43847165005;2021-03-01 04:15:49;3198,70;5454 4572 2437 8978;PAYMENT;SUCCESS;P8262
43847165150;2021-03-01 04:15:59;6974,10;2784 4402 4518 9428;PAYMENT;SUCCESS;P6949
43847165296;2021-03-01 04:16:07;1400,00;4779 7443 3611 4224;WITHDRAW;SUCCESS;A4352
43847165359;2021-03-01 04:16:09;2481,40;4218 6695 9574 6745;PAYMENT;SUCCESS;P3218
43847165686;2021-03-01 04:16:16;8300,00;5589 8831 4743 4967;DEPOSIT;SUCCESS;A5587
43847166082;2021-03-01 04:16:22;9815,10;4542 1014 1743 8082;PAYMENT;SUCCESS;P6958
43847166877;2021-03-01 04:16:31;1600,00;4938 5503 4877 6080;WITHDRAW;SUCCESS;A3800
43847166989;2021-03-01 04:16:34;900,00;2159 3826 7813 2887;DEPOSIT;SUCCESS;A6204
43847167185;2021-03-01 04:16:40;9100,00;2696 7847 9960 9133;WITHDRAW;REJECT;A8966
43847167505;2021-03-01 04:16:45;6600,00;5959 2748 7407 5591;DEPOSIT;SUCCESS;A2758
43847167589;2021-03-01 04:16:46;7893,60;2594 8902 2530 6524;PAYMENT;SUCCESS;P1201
43847167634;2021-03-01 04:16:56;2200,00;4582 5365 1742 8442;WITHDRAW;SUCCESS;A9878
43847168611;2021-03-01 04:16:59;759,90;5342 7470 8551 2896;PAYMENT;SUCCESS;P8225
43847168874;2021-03-01 04:17:04;4000,00;4202 4044 7116 8593;DEPOSIT;SUCCESS;A7919
43847169376;2021-03-01 04:17:10;7800,00;4136 7653 1883 9425;DEPOSIT;SUCCESS;A1096
43847170201;2021-03-01 04:17:17;6428,20;5400 2011 8289 7637;PAYMENT;SUCCESS;P1594
43847170284;2021-03-01 04:17:25;4796,90;5446 6670 1423 1862;PAYMENT;SUCCESS;P9037
43847170983;2021-03-01 04:17:35;7676,10;2960 7155 8356 5653;PAYMENT;SUCCESS;P8225
43847171779;2021-03-01 04:17:39;2300,00;4673 3053 4551 3900;WITHDRAW;SUCCESS;A8312
43847172616;2021-03-01 04:17:46;4685,80;2297 5825 3755 3296;PAYMENT;SUCCESS;P7575
43847172823;2021-03-01 04:17:47;9142,00;5525 6120 4827 8130;PAYMENT;SUCCESS;P8663
43847173293;2021-03-01 04:17:54;1000,00;2811 2188 1259 5786;WITHDRAW;SUCCESS;A7368
43847173882;2021-03-01 04:17:58;383,10;5305 5722 5427 6611;PAYMENT;SUCCESS;P7575
43847174159;2021-03-01 04:18:00;6300,00;5142 6328 5439 2863;WITHDRAW;SUCCESS;A5235
43847175049;2021-03-01 04:18:02;8900,00;5897 3887 5950 2059;DEPOSIT;SUCCESS;A4902
43847175306;2021-03-01 04:18:03;6676,70;4941 9746 6853 5012;PAYMENT;SUCCESS;P6335
43847175433;2021-03-01 04:18:08;8584,90;2262 6913 4889 1910;PAYMENT;SUCCESS;P9978
43847175819;2021-03-01 04:18:15;8400,00;4830 5530 9362 3755;DEPOSIT;SUCCESS;A1642
43847176269;2021-03-01 04:18:25;2463,00;2235 1185 7538 3965;PAYMENT;SUCCESS;P8114
43847176989;2021-03-01 04:18:31;6800,00;4600 5574 2101 5919;WITHDRAW;SUCCESS;A3763
43847177761;2021-03-01 04:18:35;8500,00;5810 8922 1340 2842;DEPOSIT;SUCCESS;A1553
43847178078;2021-03-01 04:18:38;2900,00;4296 9054 7346 2895;DEPOSIT;REJECT;A7800
43847178676;2021-03-01 04:18:48;4900,00;4513 5880 2369 1799;WITHDRAW;REJECT;A7709
43847179274;2021-03-01 04:18:53;9000,00;2424 2804 5385 7964;DEPOSIT;SUCCESS;A1099
43847180197;2021-03-01 04:18:58;4276,20;2784 4402 4518 9428;PAYMENT;SUCCESS;P3218
43847180319;2021-03-01 04:19:06;4684,60;2998 2023 5808 7610;PAYMENT;SUCCESS;P9974
43847180755;2021-03-01 04:19:13;5300,00;2393 4132 4267 2153;WITHDRAW;SUCCESS;A7709
43847181072;2021-03-01 04:19:16;4253,70;2468 9848 4684 1182;PAYMENT;SUCCESS;P7869
43847181704;2021-03-01 04:19:22;3300,00;5407 2931 6465 7475;WITHDRAW;SUCCESS;A6755
43847182305;2021-03-01 04:19:25;2700,00;5342 7470 8551 2896;WITHDRAW;REJECT;A8312
43847182970;2021-03-01 04:19:32;4400,00;2805 3005 7961 8708;WITHDRAW;SUCCESS;A8725
43847183651;2021-03-01 04:19:41;3200,00;4547 1618 3819 4191;WITHDRAW;SUCCESS;A5083
43847184572;2021-03-01 04:19:45;9400,00;5454 4572 2437 8978;WITHDRAW;SUCCESS;A7483
43847185240;2021-03-01 04:19:55;6200,00;5273 5585 7959 5548;DEPOSIT;SUCCESS;A5587
43847185310;2021-03-01 04:19:59;7831,60;5959 2748 7407 5591;PAYMENT;SUCCESS;P3128
43847185871;2021-03-01 04:20:09;8000,00;5400 2011 8289 7637;DEPOSIT;SUCCESS;A3275
43847186411;2021-03-01 04:20:11;7600,00;5360 6606 7024 6874;DEPOSIT;SUCCESS;A8616
43847186537;2021-03-01 04:20:12;1424,20;2262 6913 4889 1910;PAYMENT;SUCCESS;P9978
43847186645;2021-03-01 04:20:13;5512,70;4809 2924 9538 9622;PAYMENT;SUCCESS;P6541
43847187252;2021-03-01 04:20:17;2115,00;2239 5482 7053 2885;PAYMENT;SUCCESS;P8663
43847187278;2021-03-01 04:20:21;6300,00;2235 1185 7538 3965;WITHDRAW;SUCCESS;A6773
43847188173;2021-03-01 04:20:27;9600,00;5120 4180 7085 4814;WITHDRAW;SUCCESS;A3961
43847188874;2021-03-01 04:20:30;5300,00;4136 7653 1883 9425;WITHDRAW;SUCCESS;A7985
43847189261;2021-03-01 04:20:31;5500,00;2239 5482 7053 2885;DEPOSIT;SUCCESS;A1096
43847190007;2021-03-01 04:20:34;4200,00;2490 7277 7157 8776;WITHDRAW;SUCCESS;A8312
43847190056;2021-03-01 04:20:35;4142,60;2350 4674 8155 9691;PAYMENT;SUCCESS;P3451
43847190972;2021-03-01 04:20:41;1900,00;2584 2622 5927 1055;WITHDRAW;SUCCESS;A3231
43847191759;2021-03-01 04:20:42;700,00;5908 2483 6008 2322;DEPOSIT;SUCCESS;A9109
43847192164;2021-03-01 04:20:49;8772,90;4878 7072 4028 5411;PAYMENT;REJECT;P1203
43847192777;2021-03-01 04:20:55;9704,80;2559 9720 7972 5979;PAYMENT;SUCCESS;P2230
43847193040;2021-03-01 04:21:04;4700,00;2979 3180 6757 7577;WITHDRAW;SUCCESS;A1882
43847193233;2021-03-01 04:21:11;458,70;2877 6917 8478 6954;PAYMENT;SUCCESS;P9862
43847193877;2021-03-01 04:21:12;1800,00;4634 6533 9709 3739;DEPOSIT;SUCCESS;A5235
43847194584;2021-03-01 04:21:18;8900,00;5120 4180 7085 4814;WITHDRAW;SUCCESS;A7275
43847194912;2021-03-01 04:21:21;1850,30;5706 4419 1074 9868;PAYMENT;SUCCESS;P4744
43847195771;2021-03-01 04:21:31;9400,00;4812 2797 9952 8481;WITHDRAW;SUCCESS;A8107
43847196494;2021-03-01 04:21:38;6500,00;5425 5451 3702 7493;WITHDRAW;SUCCESS;A3800
43847196543;2021-03-01 04:21:47;7600,30;4441 3670 9758 8198;PAYMENT;SUCCESS;P6876
43847196704;2021-03-01 04:21:49;2900,00;5305 5722 5427 6611;WITHDRAW;SUCCESS;A5830
43847197450;2021-03-01 04:21:55;8100,00;5446 7140 1709 4871;WITHDRAW;SUCCESS;A2293
43847198285;2021-03-01 04:21:57;600,00;2714 5267 7278 9344;DEPOSIT;SUCCESS;A6204
43847198720;2021-03-01 04:22:03;5600,00;5589 8831 4743 4967;DEPOSIT;SUCCESS;A2822
43847199526;2021-03-01 04:22:13;5870,30;5444 2330 3692 4560;PAYMENT;SUCCESS;P5893
43847199627;2021-03-01 04:22:16;9800,00;4714 5486 8211 6044;WITHDRAW;SUCCESS;A6603
43847200462;2021-03-01 04:22:26;5335,10;5273 5585 7959 5548;PAYMENT;SUCCESS;P9974
43847201343;2021-03-01 04:22:28;3600,00;5120 4180 7085 4814;WITHDRAW;REJECT;A3961
43847202305;2021-03-01 04:22:38;7074,40;5587 4490 3995 7280;PAYMENT;SUCCESS;P9579
43847202352;2021-03-01 04:22:45;9132,90;5464 3141 3504 8481;PAYMENT;SUCCESS;P3149
43847202864;2021-03-01 04:22:51;8400,00;4606 2103 9690 8252;WITHDRAW;SUCCESS;A9052
43847203209;2021-03-01 04:22:52;400,00;5525 6120 4827 8130;DEPOSIT;REJECT;A7985
43847203563;2021-03-01 04:23:02;7400,00;5589 8831 4743 4967;DEPOSIT;SUCCESS;A2822
43847203891;2021-03-01 04:23:09;8072,10;5595 2602 1913 4202;PAYMENT;SUCCESS;P4853
43847203978;2021-03-01 04:23:18;5300,00;2711 6654 6963 4653;WITHDRAW;SUCCESS;A7859
43847204125;2021-03-01 04:23:23;3500,00;2979 3180 6757 7577;DEPOSIT;SUCCESS;A7123
43847204844;2021-03-01 04:23:28;2200,00;4394 1011 3271 7516;DEPOSIT;REJECT;A5128
43847205010;2021-03-01 04:23:31;7550,30;5492 8520 1279 4426;PAYMENT;SUCCESS;P1397
43847205762;2021-03-01 04:23:35;8317,90;5400 2011 8289 7637;PAYMENT;SUCCESS;P7403
43847205886;2021-03-01 04:23:42;7021,70;2235 1185 7538 3965;PAYMENT;SUCCESS;P8114
43847206240;2021-03-01 04:23:52;9700,00;4650 6757 5832 5629;DEPOSIT;SUCCESS;A9109
43847206541;2021-03-01 04:23:58;300,00;4336 1862 9716 9542;DEPOSIT;SUCCESS;A5532
43847207455;2021-03-01 04:24:03;9600,00;5273 5585 7959 5548;WITHDRAW;SUCCESS;A2822
43847208334;2021-03-01 04:24:10;4500,00;4714 5486 8211 6044;DEPOSIT;SUCCESS;A6603
