transaction_id;transaction_date;amount;card_num;oper_type;oper_result;terminal
43854818331;2021-03-02 03:28:16;6881,10;2171 6670 7783 5859;PAYMENT;SUCCESS;P1113
43854818616;2021-03-02 03:28:26;5000,00;5587 4490 3995 7280;WITHDRAW;SUCCESS;A3231
43854819294;2021-03-02 03:28:31;1440,20;4441 3670 9758 8198;PAYMENT;SUCCESS;P1288
43854819561;2021-03-02 03:28:41;3500,00;4779 7443 3611 4224;WITHDRAW;SUCCESS;A4352
43854819784;2021-03-02 03:28:45;3700,00;2669 8859 2648 3247;WITHDRAW;REJECT;A6603
43854820708;2021-03-02 03:28:55;524,70;5454 4572 2437 8978;PAYMENT;SUCCESS;P8262
43854821102;2021-03-02 03:29:00;999,80;4441 3670 9758 8198;PAYMENT;SUCCESS;P6876
43854821201;2021-03-02 03:29:05;9748,20;5506 2578 7002 7224;PAYMENT;SUCCESS;P8667
43854821786;2021-03-02 03:29:14;1300,00;2343 9229 2085 3223;WITHDRAW;SUCCESS;A5083
43854821917;2021-03-02 03:29:24;9369,80;2225 2098 4173 2524;PAYMENT;SUCCESS;P1459
43854821950;2021-03-02 03:29:30;9900,00;2711 6654 6963 4653;DEPOSIT;SUCCESS;A2758
43854822020;2021-03-02 03:29:35;2869,70;5230 7866 7162 4504;PAYMENT;SUCCESS;P9978
43854822425;2021-03-02 03:29:40;3825,30;2532 6974 2674 2795;PAYMENT;SUCCESS;P9889
43854823302;2021-03-02 03:29:42;4100,00;2360 8774 2108 8475;DEPOSIT;SUCCESS;A8616
43854823960;2021-03-02 03:29:47;5813,20;2584 2622 5927 1055;PAYMENT;SUCCESS;P9579
43854824557;2021-03-02 03:29:49;388,20;2104 8730 9485 7673;PAYMENT;SUCCESS;P8114
43854824856;2021-03-02 03:29:55;3100,00;2262 6913 4889 1910;DEPOSIT;SUCCESS;A8107
43854825669;2021-03-02 03:29:56;3600,00;5120 4180 7085 4814;DEPOSIT;SUCCESS;A3961
43854825894;2021-03-02 03:29:59;9944,00;2877 6917 8478 6954;PAYMENT;SUCCESS;P3317
43854826694;2021-03-02 03:30:00;7100,00;2121 3653 4477 1121;DEPOSIT;REJECT;A1553
43854827065;2021-03-02 03:30:06;901,30;5342 7470 8551 2896;PAYMENT;SUCCESS;P5262
43854827644;2021-03-02 03:30:07;1900,00;2128 3096 1827 9189;DEPOSIT;SUCCESS;A9052
43854828045;2021-03-02 03:30:11;7250,80;2498 6953 9313 2613;PAYMENT;SUCCESS;P4829
43854828930;2021-03-02 03:30:17;9100,00;2656 3722 2133 8655;DEPOSIT;SUCCESS;A8966
43854829537;2021-03-02 03:30:25;2591,60;2669 8859 2648 3247;PAYMENT;SUCCESS;P1107
43854829848;2021-03-02 03:30:26;8200,00;4601 7811 1351 3015;DEPOSIT;SUCCESS;A7275
43854829927;2021-03-02 03:30:27;7800,00;5908 2483 6008 2322;DEPOSIT;SUCCESS;A6204
43854830146;2021-03-02 03:30:37;200,00;5810 8922 1340 2842;DEPOSIT;SUCCESS;A1553
43854830275;2021-03-02 03:30:38;1087,00;2657 6345 8823 5456;PAYMENT;SUCCESS;P8712
43854830715;2021-03-02 03:30:43;2900,00;4156 8103 2566 3980;DEPOSIT;SUCCESS;A9052
43854830774;2021-03-02 03:30:52;9100,00;5874 8143 5277 7399;DEPOSIT;SUCCESS;A9878
43854831081;2021-03-02 03:31:00;2000,00;2880 8459 2898 1782;DEPOSIT;SUCCESS;A8725
43854831365;2021-03-02 03:31:10;7700,00;4136 7653 1883 9425;DEPOSIT;SUCCESS;A7985
43854832280;2021-03-02 03:31:17;353,60;5506 2578 7002 7224;PAYMENT;SUCCESS;P9606
43854832697;2021-03-02 03:31:18;414,10;5897 3887 5950 2059;PAYMENT;SUCCESS;P1459
43854833501;2021-03-02 03:31:22;1900,00;4313 4214 1150 6198;DEPOSIT;SUCCESS;A7800
43854834190;2021-03-02 03:31:27;8700,00;2867 9845 3775 5788;DEPOSIT;SUCCESS;A7123
43854835108;2021-03-02 03:31:34;5500,00;4110 5366 9118 4790;WITHDRAW;SUCCESS;A9878
43854835153;2021-03-02 03:31:41;4497,60;4513 5880 2369 1799;PAYMENT;SUCCESS;P5456
43854836066;2021-03-02 03:31:42;111,90;5444 2330 3692 4560;PAYMENT;SUCCESS;P3292
43854836747;2021-03-02 03:31:51;6294,80;4709 4592 6306 2366;PAYMENT;SUCCESS;P8667
43854837434;2021-03-02 03:31:58;7600,00;2867 9845 3775 5788;DEPOSIT;SUCCESS;A1882
43854837531;2021-03-02 03:32:08;9200,00;2931 7848 3041 1492;WITHDRAW;SUCCESS;A8676
43854838125;2021-03-02 03:32:11;900,00;2921 9113 5050 3218;WITHDRAW;SUCCESS;A4902
43854838848;2021-03-02 03:32:18;4094,90;5721 9627 7209 2538;PAYMENT;SUCCESS;P1778
43854839169;2021-03-02 03:32:20;6400,00;5562 6081 4843 5572;DEPOSIT;SUCCESS;A5308
43854839327;2021-03-02 03:32:23;6300,00;5908 2483 6008 2322;DEPOSIT;SUCCESS;A9109
43854839619;2021-03-02 03:32:32;813,80;4363 3791 4850 9502;PAYMENT;SUCCESS;P5839
43854840327;2021-03-02 03:32:42;9500,00;5268 6125 3206 2632;WITHDRAW;SUCCESS;A1641
43854841058;2021-03-02 03:32:45;5758,80;2952 8446 8682 3243;PAYMENT;SUCCESS;P3218
43854841751;2021-03-02 03:32:51;7883,70;2711 6654 6963 4653;PAYMENT;SUCCESS;P3128
43854842553;2021-03-02 03:32:57;1100,00;4809 2924 9538 9622;DEPOSIT;SUCCESS;A9547
43854843544;2021-03-02 03:33:05;3404,20;4770 2998 9499 6994;PAYMENT;SUCCESS;P6541
43854844031;2021-03-02 03:33:08;8900,00;5710 6882 3335 6500;DEPOSIT;REJECT;A5188
43854844571;2021-03-02 03:33:14;6200,00;5851 8390 5158 5978;WITHDRAW;SUCCESS;A7368
43854845275;2021-03-02 03:33:19;4153,50;5518 9652 9943 3164;PAYMENT;SUCCESS;P8663
43854845355;2021-03-02 03:33:27;4200,00;2714 5267 7278 9344;WITHDRAW;SUCCESS;A6755
43854845470;2021-03-02 03:33:28;7300,00;5518 9652 9943 3164;WITHDRAW;SUCCESS;A1096
43854845806;2021-03-02 03:33:33;7311,10;5273 5585 7959 5548;PAYMENT;SUCCESS;P9974
43854846787;2021-03-02 03:33:40;3364,60;5987 6550 1209 8987;PAYMENT;SUCCESS;P1113
43854847645;2021-03-02 03:33:50;100,00;2867 9845 3775 5788;WITHDRAW;REJECT;A7123
43854847669;2021-03-02 03:33:57;6697,60;2357 4514 4518 4253;PAYMENT;SUCCESS;P6949
43854847807;2021-03-02 03:34:02;3914,10;4673 3053 4551 3900;PAYMENT;SUCCESS;P5262
43854847904;2021-03-02 03:34:06;7055,60;4878 7072 4028 5411;PAYMENT;SUCCESS;P1203
43854848222;2021-03-02 03:34:15;4859,60;2468 9848 4684 1182;PAYMENT;SUCCESS;P4478
43854848423;2021-03-02 03:34:20;9117,60;5685 1643 3394 3714;PAYMENT;SUCCESS;P6541
43854849213;2021-03-02 03:34:21;3500,00;2343 9229 2085 3223;WITHDRAW;REJECT;A5083
43854849647;2021-03-02 03:34:27;5700,00;2424 2804 5385 7964;WITHDRAW;SUCCESS;A4956
43854849809;2021-03-02 03:34:36;2400,00;2553 3401 4451 2166;WITHDRAW;SUCCESS;A8616
43854850507;2021-03-02 03:34:37;8319,30;4830 5530 9362 3755;PAYMENT;SUCCESS;P1113
43854850899;2021-03-02 03:34:45;7400,00;2670 2925 6125 2319;DEPOSIT;SUCCESS;A5652
43854851161;2021-03-02 03:34:50;9200,00;4851 3365 4950 5342;DEPOSIT;SUCCESS;A4322
43854851774;2021-03-02 03:34:54;1079,80;5317 9632 6051 2671;PAYMENT;REJECT;P8667
43854852136;2021-03-02 03:34:56;700,00;5725 2998 6407 8015;DEPOSIT;SUCCESS;A5301
43854852730;2021-03-02 03:35:02;3100,00;5467 2148 6518 4288;DEPOSIT;SUCCESS;A9007
43854852923;2021-03-02 03:35:03;3300,00;5977 4718 2395 1826;WITHDRAW;SUCCESS;A6204
43854853385;2021-03-02 03:35:12;8900,00;2854 2539 2430 1735;DEPOSIT;SUCCESS;A3939
43854853540;2021-03-02 03:35:13;5777,50;4524 6589 6054 8200;PAYMENT;SUCCESS;P1887
43854854120;2021-03-02 03:35:21;1000,00;5454 4572 2437 8978;DEPOSIT;SUCCESS;A2293
43854854272;2021-03-02 03:35:30;6900,00;4601 7811 1351 3015;WITHDRAW;SUCCESS;A7275
43854855247;2021-03-02 03:35:37;6762,10;5859 6145 9122 1643;PAYMENT;SUCCESS;P9464
43854855562;2021-03-02 03:35:41;3852,50;2225 2098 4173 2524;PAYMENT;SUCCESS;P3814
43854856326;2021-03-02 03:35:43;218,80;2468 9848 4684 1182;PAYMENT;SUCCESS;P7869
43854857124;2021-03-02 03:35:44;7785,20;5446 6670 1423 1862;PAYMENT;SUCCESS;P9037
43854857382;2021-03-02 03:35:53;8800,00;2159 3826 7813 2887;WITHDRAW;REJECT;A9109
43854857719;2021-03-02 03:35:54;7000,00;4606 2103 9690 8252;WITHDRAW;SUCCESS;A4956
43854858304;2021-03-02 03:35:56;8067,40;5757 4476 6224 7806;PAYMENT;SUCCESS;P1887
43854858513;2021-03-02 03:36:00;7200,00;4156 8103 2566 3980;WITHDRAW;SUCCESS;A1099
43854859312;2021-03-02 03:36:07;8200,00;2424 2804 5385 7964;WITHDRAW;SUCCESS;A9052
43854859539;2021-03-02 03:36:14;4700,00;2594 8902 2530 6524;DEPOSIT;SUCCESS;A1882
43854860199;2021-03-02 03:36:22;1400,00;2121 3653 4477 1121;DEPOSIT;REJECT;A1553
43854860398;2021-03-02 03:36:24;6600,00;4524 6589 6054 8200;DEPOSIT;SUCCESS;A6481
43854860677;2021-03-02 03:36:30;265,50;4110 5366 9118 4790;PAYMENT;SUCCESS;P9606
43854861023;2021-03-02 03:36:36;68,70;4313 4214 1150 6198;PAYMENT;REJECT;P8712
43854861598;2021-03-02 03:36:40;7400,00;5525 6120 4827 8130;DEPOSIT;SUCCESS;A1096
43854861632;2021-03-02 03:36:46;800,00;2584 2622 5927 1055;WITHDRAW;SUCCESS;A3231
43854862363;2021-03-02 03:36:55;7117,50;2714 8073 9433 4375;PAYMENT;SUCCESS;P1949
43854863287;2021-03-02 03:37:04;873,80;5821 5328 3821 9503;PAYMENT;SUCCESS;P1178
43854863773;2021-03-02 03:37:14;9700,00;5561 5823 9271 3878;WITHDRAW;SUCCESS;A8367
43854864300;2021-03-02 03:37:15;9200,00;4699 9196 6038 1335;DEPOSIT;SUCCESS;A6387
43854864993;2021-03-02 03:37:19;9800,00;4699 9196 6038 1335;WITHDRAW;REJECT;A5652
43854865563;2021-03-02 03:37:26;7800,00;2998 2023 5808 7610;WITHDRAW;REJECT;A5587
43854865772;2021-03-02 03:37:30;5017,40;5446 7140 1709 4871;PAYMENT;SUCCESS;P8262
43854866579;2021-03-02 03:37:38;500,00;2121 3653 4477 1121;WITHDRAW;SUCCESS;A1553
43854866987;2021-03-02 03:37:46;8680,70;5597 8185 3602 8468;PAYMENT;SUCCESS;P7451
43854867647;2021-03-02 03:37:56;1933,60;4110 5366 9118 4790;PAYMENT;SUCCESS;P8667
43854867753;2021-03-02 03:37:59;5100,00;4394 1011 3271 7516;DEPOSIT;SUCCESS;A5128
43854868281;2021-03-02 03:38:08;1296,50;5273 5585 7959 5548;PAYMENT;SUCCESS;P9974
43854869120;2021-03-02 03:38:16;600,00;4938 5503 4877 6080;WITHDRAW;SUCCESS;A8725
43854869997;2021-03-02 03:38:24;5028,30;2952 8446 8682 3243;PAYMENT;SUCCESS;P8714
43854870033;2021-03-02 03:38:30;1726,70;2644 4469 1396 9953;PAYMENT;SUCCESS;P5893
43854870997;2021-03-02 03:38:37;877,50;4770 2998 9499 6994;PAYMENT;SUCCESS;P6541
43854871757;2021-03-02 03:38:43;1700,00;5425 5451 3702 7493;WITHDRAW;SUCCESS;A3800
43854872160;2021-03-02 03:38:44;7100,00;2212 8320 8266 8421;DEPOSIT;SUCCESS;A3763
43854872733;2021-03-02 03:38:52;5100,00;5562 6081 4843 5572;WITHDRAW;SUCCESS;A5308
43854873284;2021-03-02 03:39:01;35,90;5273 5585 7959 5548;PAYMENT;SUCCESS;P9974
43854874030;2021-03-02 03:39:04;7700,00;5874 8143 5277 7399;WITHDRAW;SUCCESS;A9878
43854874608;2021-03-02 03:39:08;5996,40;5897 3887 5950 2059;PAYMENT;REJECT;P3814
43854875136;2021-03-02 03:39:13;4300,00;4325 6726 3207 8927;DEPOSIT;SUCCESS;A6387
43854875493;2021-03-02 03:39:16;8200,00;2947 2000 9410 9746;DEPOSIT;SUCCESS;A5830
43854876219;2021-03-02 03:39:26;9000,00;5987 6550 1209 8987;WITHDRAW;SUCCESS;A6659
43854876419;2021-03-02 03:39:27;4630,70;2960 7155 8356 5653;PAYMENT;SUCCESS;P5262
43854876692;2021-03-02 03:39:32;3913,50;5468 8524 2045 4562;PAYMENT;SUCCESS;P8072
43854877344;2021-03-02 03:39:36;6300,00;4311 1618 6334 8798;DEPOSIT;SUCCESS;A3231
43854877901;2021-03-02 03:39:37;10000,00;4601 7811 1351 3015;DEPOSIT;SUCCESS;A3961
43854878124;2021-03-02 03:39:45;8588,20;4218 6695 9574 6745;PAYMENT;SUCCESS;P3218
43854878789;2021-03-02 03:39:53;7876,20;5859 6145 9122 1643;PAYMENT;SUCCESS;P4853
43854878914;2021-03-02 03:40:03;400,00;4980 6330 7959 3914;WITHDRAW;SUCCESS;A6659
43854879839;2021-03-02 03:40:07;6525,00;2216 1838 4362 6526;PAYMENT;SUCCESS;P3808
43854880020;2021-03-02 03:40:10;457,40;2225 2098 4173 2524;PAYMENT;SUCCESS;P3814
43854880393;2021-03-02 03:40:18;8570,50;4709 4592 6306 2366;PAYMENT;SUCCESS;P8667
43854880990;2021-03-02 03:40:24;7500,00;4394 1011 3271 7516;WITHDRAW;SUCCESS;A4274
43854881329;2021-03-02 03:40:27;5136,70;4336 1862 9716 9542;PAYMENT;SUCCESS;P6958
43854881569;2021-03-02 03:40:29;6152,00;4221 9345 2685 9938;PAYMENT;SUCCESS;P5930
43854882527;2021-03-02 03:40:32;7500,00;4389 5638 3780 5768;WITHDRAW;SUCCESS;A5652
43854883048;2021-03-02 03:40:38;8800,00;2839 6505 5906 9646;DEPOSIT;SUCCESS;A6773
43854883601;2021-03-02 03:40:46;2000,00;4980 6330 7959 3914;WITHDRAW;SUCCESS;A1642
43854884189;2021-03-02 03:40:55;7200,00;2714 5267 7278 9344;DEPOSIT;SUCCESS;A6204
43854884477;2021-03-02 03:41:00;400,00;5908 2483 6008 2322;DEPOSIT;SUCCESS;A6755
43854885087;2021-03-02 03:41:10;5400,00;2222 7550 5577 7511;DEPOSIT;SUCCESS;A1641
43854885619;2021-03-02 03:41:15;9300,00;5446 6670 1423 1862;WITHDRAW;REJECT;A9007
43854885905;2021-03-02 03:41:18;1300,70;5230 7866 7162 4504;PAYMENT;SUCCESS;P9978
43854886058;2021-03-02 03:41:28;6000,00;2657 6345 8823 5456;DEPOSIT;SUCCESS;A7800
43854886478;2021-03-02 03:41:32;1600,00;2159 3826 7813 2887;WITHDRAW;SUCCESS;A6204
43854887372;2021-03-02 03:41:40;9992,30;5506 2578 7002 7224;PAYMENT;SUCCESS;P8667
43854888126;2021-03-02 03:41:44;6748,90;4363 1583 1755 1623;PAYMENT;SUCCESS;P8712
43854888595;2021-03-02 03:41:46;8500,00;4606 2103 9690 8252;DEPOSIT;SUCCESS;A4956
43854889203;2021-03-02 03:41:56;5653,40;4243 6488 4324 6675;PAYMENT;SUCCESS;P3808
43854889293;2021-03-02 03:41:58;600,00;5685 1643 3394 3714;WITHDRAW;SUCCESS;A6766
43854889997;2021-03-02 03:42:03;8000,00;5959 2748 7407 5591;WITHDRAW;SUCCESS;A7859
43854890153;2021-03-02 03:42:10;900,00;2973 2961 1325 4200;WITHDRAW;SUCCESS;A7483
43854890941;2021-03-02 03:42:15;5100,00;4634 6533 9709 3739;WITHDRAW;SUCCESS;A9748
43854891719;2021-03-02 03:42:22;1800,00;5467 2148 6518 4288;DEPOSIT;SUCCESS;A9007
43854892421;2021-03-02 03:42:24;5400,00;2670 2925 6125 2319;DEPOSIT;SUCCESS;A5652
43854892535;2021-03-02 03:42:31;1800,00;5268 6125 3206 2632;WITHDRAW;SUCCESS;A1641
43854893142;2021-03-02 03:42:39;800,00;2239 5482 7053 2885;WITHDRAW;SUCCESS;A7985
43854893820;2021-03-02 03:42:42;136,60;5142 6328 5439 2863;PAYMENT;SUCCESS;P4744
43854894674;2021-03-02 03:42:51;8096,50;5595 2602 1913 4202;PAYMENT;REJECT;P4853
43854894697;2021-03-02 03:42:53;9200,00;4376 3076 4507 7172;WITHDRAW;SUCCESS;A6755
43854894784;2021-03-02 03:43:00;2758,20;4221 9345 2685 9938;PAYMENT;SUCCESS;P5839
43854895368;2021-03-02 03:43:01;5975,00;5561 5823 9271 3878;PAYMENT;SUCCESS;P4478
43854895679;2021-03-02 03:43:07;7353,00;5142 6328 5439 2863;PAYMENT;SUCCESS;P4744
43854896158;2021-03-02 03:43:11;3300,00;5916 5383 9079 2715;WITHDRAW;SUCCESS;A3800
43854897109;2021-03-02 03:43:13;9156,20;4243 6488 4324 6675;PAYMENT;SUCCESS;P6759
43854897758;2021-03-02 03:43:17;2600,00;5506 2578 7002 7224;WITHDRAW;SUCCESS;A9878
43854898344;2021-03-02 03:43:21;2300,00;4650 6757 5832 5629;DEPOSIT;SUCCESS;A6204
43854898426;2021-03-02 03:43:31;800,00;4313 4214 1150 6198;DEPOSIT;SUCCESS;A8966
43854899274;2021-03-02 03:43:33;784,60;5710 6882 3335 6500;PAYMENT;SUCCESS;P3451
43854900223;2021-03-02 03:43:37;8700,00;5400 2011 8289 7637;DEPOSIT;SUCCESS;A3275
43854900833;2021-03-02 03:43:41;9300,00;2121 3653 4477 1121;DEPOSIT;SUCCESS;A1553
43854901425;2021-03-02 03:43:42;5800,00;2286 7250 6746 5636;DEPOSIT;REJECT;A2674
43854902403;2021-03-02 03:43:47;9200,00;5521 3474 4860 1122;DEPOSIT;SUCCESS;A7709
43854902572;2021-03-02 03:43:50;1749,80;2498 6953 9313 2613;PAYMENT;SUCCESS;P3462
43854903339;2021-03-02 03:43:54;9800,00;5360 6606 7024 6874;DEPOSIT;REJECT;A8616
43854904172;2021-03-02 03:44:01;1700,00;4938 5503 4877 6080;WITHDRAW;SUCCESS;A8725
43854904747;2021-03-02 03:44:05;2751,40;5859 6145 9122 1643;PAYMENT;REJECT;P8410
43854905091;2021-03-02 03:44:09;1723,40;2669 8859 2648 3247;PAYMENT;SUCCESS;P1397
43854905482;2021-03-02 03:44:18;9621,70;5521 3474 4860 1122;PAYMENT;SUCCESS;P5456
43854906308;2021-03-02 03:44:20;6600,00;5987 6550 1209 8987;WITHDRAW;SUCCESS;A6659
43854907197;2021-03-02 03:44:23;7449,90;4313 4214 1150 6198;PAYMENT;SUCCESS;P8712
43854907232;2021-03-02 03:44:25;200,00;4669 5688 3704 5181;DEPOSIT;SUCCESS;A5652
43854907369;2021-03-02 03:44:31;3200,00;4669 5688 3704 5181;WITHDRAW;SUCCESS;A6387
43854907997;2021-03-02 03:44:36;4134,70;2619 3189 8696 6696;PAYMENT;SUCCESS;P6949
43854908030;2021-03-02 03:44:46;3700,00;2128 3096 1827 9189;WITHDRAW;SUCCESS;A9052
43854908233;2021-03-02 03:44:47;394,50;4218 6695 9574 6745;PAYMENT;SUCCESS;P8714
43854908896;2021-03-02 03:44:51;5778,50;2619 3189 8696 6696;PAYMENT;SUCCESS;P8714
43854909291;2021-03-02 03:45:01;8949,90;4878 7072 4028 5411;PAYMENT;SUCCESS;P2585
43854909924;2021-03-02 03:45:02;10000,00;5710 6882 3335 6500;WITHDRAW;SUCCESS;A5188
43854910838;2021-03-02 03:45:10;9521,70;2360 8774 2108 8475;PAYMENT;SUCCESS;P7575
43854910940;2021-03-02 03:45:17;4000,00;5589 8831 4743 4967;WITHDRAW;SUCCESS;A5587
43854911576;2021-03-02 03:45:18;6600,00;4582 5365 1742 8442;DEPOSIT;SUCCESS;A9878
43854911946;2021-03-02 03:45:28;6000,00;2880 8459 2898 1782;WITHDRAW;SUCCESS;A5301
43854912904;2021-03-02 03:45:34;2877,30;5987 6550 1209 8987;PAYMENT;SUCCESS;P1113
43854913018;2021-03-02 03:45:40;7400,00;2216 1838 4362 6526;DEPOSIT;SUCCESS;A3174
43854913655;2021-03-02 03:45:46;2900,00;5721 9627 7209 2538;WITHDRAW;SUCCESS;A8244
43854914129;2021-03-02 03:45:47;7200,00;2931 7848 3041 1492;WITHDRAW;SUCCESS;A6387
43854914164;2021-03-02 03:45:51;6900,00;2714 8073 9433 4375;DEPOSIT;SUCCESS;A4352
43854914760;2021-03-02 03:45:59;9900,00;4156 8103 2566 3980;DEPOSIT;SUCCESS;A4956
43854915134;2021-03-02 03:46:01;2228,10;2877 6917 8478 6954;PAYMENT;SUCCESS;P9862
43854915871;2021-03-02 03:46:07;9300,00;2711 6654 6963 4653;WITHDRAW;SUCCESS;A2758
43854916852;2021-03-02 03:46:11;4200,00;5916 5383 9079 2715;WITHDRAW;SUCCESS;A5301
43854917271;2021-03-02 03:46:15;6994,30;4630 9008 2899 2308;PAYMENT;REJECT;P2585
43854917426;2021-03-02 03:46:22;8099,80;4243 6488 4324 6675;PAYMENT;SUCCESS;P3808
43854917982;2021-03-02 03:46:26;7100,00;4313 4214 1150 6198;WITHDRAW;SUCCESS;A8966
43854918300;2021-03-02 03:46:28;6542,60;2343 9229 2085 3223;PAYMENT;SUCCESS;P8114
43854918650;2021-03-02 03:46:30;5403,80;4812 2797 9952 8481;PAYMENT;SUCCESS;P6147
43854919425;2021-03-02 03:46:31;7500,00;2960 7155 8356 5653;WITHDRAW;SUCCESS;A8312
43854920377;2021-03-02 03:46:33;6727,70;5597 8185 3602 8468;PAYMENT;REJECT;P7451
43854920784;2021-03-02 03:46:42;9666,00;2171 6670 7783 5859;PAYMENT;SUCCESS;P1113
43854921489;2021-03-02 03:46:47;5000,00;4600 5574 2101 5919;DEPOSIT;SUCCESS;A9191
43854922402;2021-03-02 03:46:48;7700,00;4435 6757 7898 4375;WITHDRAW;REJECT;A6387
43854922891;2021-03-02 03:46:52;3900,00;4202 3659 7174 8966;DEPOSIT;SUCCESS;A8676
43854923208;2021-03-02 03:46:59;8218,50;5265 8251 2877 1828;PAYMENT;SUCCESS;P1594
43854923330;2021-03-02 03:47:07;8100,00;2124 5441 4930 1032;WITHDRAW;SUCCESS;A8107
43854923349;2021-03-02 03:47:12;6213,10;4634 6533 9709 3739;PAYMENT;SUCCESS;P4744
43854924342;2021-03-02 03:47:19;7000,00;4376 3076 4507 7172;WITHDRAW;SUCCESS;A9109
43854925206;2021-03-02 03:47:23;7100,00;4268 6328 7280 8744;DEPOSIT;SUCCESS;A6659
43854926023;2021-03-02 03:47:32;4149,20;2921 9113 5050 3218;PAYMENT;SUCCESS;P3814
43854926529;2021-03-02 03:47:34;6703,60;4630 9008 2899 2308;PAYMENT;SUCCESS;P2585
43854926846;2021-03-02 03:47:35;8951,30;5859 6145 9122 1643;PAYMENT;REJECT;P4853
43854927279;2021-03-02 03:47:45;890,10;2584 2622 5927 1055;PAYMENT;SUCCESS;P9579
43854927555;2021-03-02 03:47:47;3200,00;2593 1441 2788 3826;WITHDRAW;SUCCESS;A6714
43854927730;2021-03-02 03:47:52;3600,00;5554 4409 3010 5096;WITHDRAW;SUCCESS;A7368
43854928594;2021-03-02 03:47:57;1400,00;4770 2998 9499 6994;DEPOSIT;SUCCESS;A9547
43854929522;2021-03-02 03:48:00;8500,00;5685 1643 3394 3714;WITHDRAW;REJECT;A9547
43854929796;2021-03-02 03:48:05;9607,40;2286 7250 6746 5636;PAYMENT;SUCCESS;P6162
43854930334;2021-03-02 03:48:14;6584,70;4673 3053 4551 3900;PAYMENT;SUCCESS;P8225
43854931324;2021-03-02 03:48:15;3611,80;2669 8859 2648 3247;PAYMENT;SUCCESS;P1397
43854931434;2021-03-02 03:48:23;2275,60;5145 7320 9822 2030;PAYMENT;SUCCESS;P5893
43854931474;2021-03-02 03:48:31;6159,60;4812 2797 9952 8481;PAYMENT;SUCCESS;P9978
43854931842;2021-03-02 03:48:39;1269,60;5506 2578 7002 7224;PAYMENT;SUCCESS;P9606
43854932424;2021-03-02 03:48:40;8317,50;4110 5366 9118 4790;PAYMENT;SUCCESS;P9606
43854933330;2021-03-02 03:48:49;5182,00;2877 6917 8478 6954;PAYMENT;SUCCESS;P3317
43854933477;2021-03-02 03:48:51;3688,80;2960 7155 8356 5653;PAYMENT;SUCCESS;P8225
43854934342;2021-03-02 03:48:59;4800,00;4673 3053 4551 3900;DEPOSIT;REJECT;A8312
43854934971;2021-03-02 03:49:09;115,40;5400 2011 8289 7637;PAYMENT;SUCCESS;P7403
43854935637;2021-03-02 03:49:11;700,00;4843 6911 1761 9235;WITHDRAW;SUCCESS;A3800
43854935649;2021-03-02 03:49:20;6900,00;5506 2578 7002 7224;WITHDRAW;REJECT;A9878
43854936408;2021-03-02 03:49:21;1844,10;2498 6953 9313 2613;PAYMENT;SUCCESS;P3462
43854936709;2021-03-02 03:49:24;8737,20;5400 2011 8289 7637;PAYMENT;SUCCESS;P7403
43854937371;2021-03-02 03:49:25;7000,00;4261 4031 7274 3581;WITHDRAW;SUCCESS;A7985
43854938076;2021-03-02 03:49:31;4626,00;4296 9054 7346 2895;PAYMENT;SUCCESS;P8712
43854939011;2021-03-02 03:49:39;9100,00;2714 8073 9433 4375;DEPOSIT;SUCCESS;A4352
43854939952;2021-03-02 03:49:43;6743,70;4878 7072 4028 5411;PAYMENT;SUCCESS;P1203
43854940631;2021-03-02 03:49:50;896,60;5360 6606 7024 6874;PAYMENT;SUCCESS;P7575
43854941561;2021-03-02 03:50:00;5600,00;2235 1185 7538 3965;DEPOSIT;SUCCESS;A5083
43854941850;2021-03-02 03:50:09;2127,30;2811 2188 1259 5786;PAYMENT;SUCCESS;P2829
43854942764;2021-03-02 03:50:19;7600,00;2921 9113 5050 3218;DEPOSIT;SUCCESS;A4902
43854943381;2021-03-02 03:50:25;5211,70;4451 2457 5402 6494;PAYMENT;SUCCESS;P3128
43854943871;2021-03-02 03:50:27;2900,00;2880 8459 2898 1782;DEPOSIT;SUCCESS;A5301
43854944449;2021-03-02 03:50:34;2600,00;5874 8143 5277 7399;DEPOSIT;SUCCESS;A9878
43854945416;2021-03-02 03:50:35;7272,10;4714 5486 8211 6044;PAYMENT;SUCCESS;P1107
43854945795;2021-03-02 03:50:36;7300,00;5400 2011 8289 7637;DEPOSIT;SUCCESS;A3275
43854946459;2021-03-02 03:50:46;1400,00;2947 2000 9410 9746;WITHDRAW;SUCCESS;A8616
43854946683;2021-03-02 03:50:52;2800,00;5446 6670 1423 1862;WITHDRAW;REJECT;A9007
43854947043;2021-03-02 03:51:01;5165,00;2262 6913 4889 1910;PAYMENT;REJECT;P6147
43854947834;2021-03-02 03:51:04;6800,00;4830 5530 9362 3755;WITHDRAW;REJECT;A6659
43854948322;2021-03-02 03:51:13;3000,00;5468 8524 2045 4562;DEPOSIT;SUCCESS;A6714
43854948541;2021-03-02 03:51:17;5427,30;5706 4419 1074 9868;PAYMENT;SUCCESS;P4744
43854949187;2021-03-02 03:51:23;9900,00;4669 5688 3704 5181;WITHDRAW;SUCCESS;A5652
43854949705;2021-03-02 03:51:27;2400,00;4938 5503 4877 6080;DEPOSIT;SUCCESS;A8725
43854949753;2021-03-02 03:51:36;4100,00;4451 2457 5402 6494;DEPOSIT;SUCCESS;A7859
